date,season,home_team,away_team,home_score,away_score,home_moneyline,away_moneyline,home_odds,away_odds,home_win
2017-10-09,2017-18,TOR,CHI,4,3,-163.0,143.0,1.613,2.43,1
2017-10-10,2017-18,DAL,DET,4,2,-180.0,160.0,1.556,2.6,1
2017-10-10,2017-18,NSH,PHI,6,5,-129.0,109.0,1.775,2.09,1
2017-10-10,2017-18,VAN,OTT,2,3,-111.0,-109.0,1.901,1.917,0
2017-10-10,2017-18,CAR,CBJ,1,2,-120.0,100.0,1.833,2.0,0
2017-10-10,2017-18,NYR,STL,1,3,-155.0,135.0,1.645,2.35,0
2017-10-10,2017-18,MTL,CHI,1,3,-140.0,120.0,1.714,2.2,0
2017-10-10,2017-18,VGK,ARI,5,2,-127.0,107.0,1.787,2.07,1
2017-10-11,2017-18,LAK,CGY,3,4,-155.0,135.0,1.645,2.35,0
2017-10-11,2017-18,COL,BOS,6,3,100.0,-120.0,2.0,1.833,1
2017-10-11,2017-18,ANA,NYI,3,2,-132.0,112.0,1.758,2.12,1
2017-10-11,2017-18,TOR,NJD,3,6,-200.0,170.0,1.5,2.7,0
2017-10-11,2017-18,WSH,PIT,2,3,-135.0,115.0,1.741,2.15,0
2017-10-12,2017-18,TBL,PIT,5,4,-155.0,135.0,1.645,2.35,1
2017-10-12,2017-18,FLA,STL,5,2,-131.0,111.0,1.763,2.11,1
2017-10-12,2017-18,NSH,DAL,4,1,-130.0,110.0,1.769,2.1,1
2017-10-12,2017-18,CHI,MIN,2,5,-127.0,107.0,1.787,2.07,0
2017-10-12,2017-18,ARI,DET,2,4,-121.0,101.0,1.826,2.01,0
2017-10-12,2017-18,VAN,WPG,2,4,102.0,-122.0,2.02,1.82,0
2017-10-12,2017-18,SJS,BUF,3,2,-172.0,152.0,1.581,2.52,1
2017-10-13,2017-18,VGK,DET,3,6,-140.0,120.0,1.714,2.2,0
2017-10-13,2017-18,COL,ANA,3,1,-101.0,-119.0,1.99,1.84,1
2017-10-13,2017-18,NJD,WSH,2,5,122.0,-142.0,2.22,1.704,0
2017-10-13,2017-18,CBJ,NYR,3,1,-143.0,123.0,1.699,2.23,1
2017-10-13,2017-18,CGY,OTT,0,6,-147.0,127.0,1.68,2.27,0
2017-10-14,2017-18,CHI,NSH,2,1,-150.0,130.0,1.667,2.3,1
2017-10-14,2017-18,SJS,NYI,1,3,-130.0,110.0,1.769,2.1,0
2017-10-14,2017-18,LAK,BUF,4,2,-200.0,170.0,1.5,2.7,1
2017-10-14,2017-18,EDM,OTT,1,6,-200.0,170.0,1.5,2.7,0
2017-10-14,2017-18,ARI,BOS,2,6,108.0,-128.0,2.08,1.781,0
2017-10-14,2017-18,DAL,COL,3,1,-217.0,187.0,1.461,2.87,1
2017-10-14,2017-18,VAN,CGY,2,5,-103.0,-117.0,1.971,1.855,0
2017-10-14,2017-18,NYR,NJD,2,3,-160.0,140.0,1.625,2.4,0
2017-10-14,2017-18,MTL,TOR,3,4,-123.0,103.0,1.813,2.03,0
2017-10-14,2017-18,TBL,STL,2,1,-150.0,130.0,1.667,2.3,1
2017-10-14,2017-18,PHI,WSH,8,2,-121.0,101.0,1.826,2.01,1
2017-10-14,2017-18,WPG,CAR,2,1,-115.0,-105.0,1.87,1.952,1
2017-10-14,2017-18,PIT,FLA,4,3,-165.0,145.0,1.606,2.45,1
2017-10-14,2017-18,MIN,CBJ,4,5,-111.0,-109.0,1.901,1.917,0
2017-10-15,2017-18,VGK,BOS,3,1,140.0,-160.0,2.4,1.625,1
2017-10-15,2017-18,ANA,BUF,1,3,-149.0,129.0,1.671,2.29,0
2017-10-15,2017-18,LAK,NYI,3,2,-138.0,118.0,1.725,2.18,1
2017-10-16,2017-18,DET,TBL,2,3,111.0,-131.0,2.11,1.763,0
2017-10-17,2017-18,SJS,MTL,5,2,-130.0,110.0,1.769,2.1,1
2017-10-17,2017-18,VGK,BUF,5,4,100.0,-120.0,2.0,1.833,1
2017-10-17,2017-18,EDM,CAR,3,5,-128.0,108.0,1.781,2.08,0
2017-10-17,2017-18,DAL,ARI,3,1,-230.0,190.0,1.435,2.9,1
2017-10-17,2017-18,WPG,CBJ,2,5,-115.0,-105.0,1.87,1.952,0
2017-10-17,2017-18,WSH,TOR,0,2,-130.0,110.0,1.769,2.1,0
2017-10-17,2017-18,OTT,VAN,0,3,-200.0,170.0,1.5,2.7,0
2017-10-17,2017-18,NJD,TBL,5,4,-115.0,-105.0,1.87,1.952,1
2017-10-17,2017-18,PHI,FLA,5,1,-133.0,113.0,1.752,2.13,1
2017-10-17,2017-18,NYR,PIT,4,5,112.0,-132.0,2.12,1.758,0
2017-10-17,2017-18,NSH,COL,4,1,-175.0,155.0,1.571,2.55,1
2017-10-18,2017-18,TOR,DET,6,3,-160.0,140.0,1.625,2.4,1
2017-10-18,2017-18,STL,CHI,5,2,-121.0,101.0,1.826,2.01,1
2017-10-18,2017-18,LAK,MTL,5,1,-168.0,148.0,1.595,2.48,1
2017-10-19,2017-18,COL,STL,3,4,-107.0,-113.0,1.935,1.885,0
2017-10-19,2017-18,ARI,DAL,4,5,130.0,-150.0,2.3,1.667,0
2017-10-19,2017-18,OTT,NJD,4,5,-155.0,135.0,1.645,2.35,0
2017-10-19,2017-18,CGY,CAR,1,2,-125.0,105.0,1.8,2.05,0
2017-10-19,2017-18,NYR,NYI,3,4,-127.0,107.0,1.787,2.07,0
2017-10-19,2017-18,CBJ,TBL,0,2,-145.0,125.0,1.69,2.25,0
2017-10-19,2017-18,PHI,NSH,0,1,-128.0,108.0,1.781,2.08,0
2017-10-19,2017-18,CHI,EDM,1,2,-113.0,-107.0,1.885,1.935,0
2017-10-19,2017-18,BOS,VAN,6,3,-175.0,155.0,1.571,2.55,1
2017-10-20,2017-18,NJD,SJS,0,3,119.0,-139.0,2.19,1.719,0
2017-10-20,2017-18,BUF,VAN,2,4,-165.0,145.0,1.606,2.45,0
2017-10-20,2017-18,DET,WSH,3,4,108.0,-128.0,2.08,1.781,0
2017-10-20,2017-18,FLA,PIT,3,4,100.0,-120.0,2.0,1.833,0
2017-10-20,2017-18,WPG,MIN,4,3,-109.0,-111.0,1.917,1.901,1
2017-10-20,2017-18,ANA,MTL,6,2,-101.0,-119.0,1.99,1.84,1
2017-10-21,2017-18,VGK,STL,3,2,117.0,-137.0,2.17,1.73,1
2017-10-21,2017-18,CGY,MIN,2,4,-161.0,141.0,1.621,2.41,0
2017-10-21,2017-18,ARI,CHI,2,4,115.0,-135.0,2.15,1.741,0
2017-10-21,2017-18,DAL,CAR,4,3,-130.0,110.0,1.769,2.1,1
2017-10-21,2017-18,WSH,FLA,1,4,-140.0,120.0,1.714,2.2,0
2017-10-21,2017-18,TBL,PIT,7,1,-158.0,138.0,1.633,2.38,1
2017-10-21,2017-18,NYI,SJS,5,3,-136.0,116.0,1.735,2.16,1
2017-10-21,2017-18,CBJ,LAK,4,6,-148.0,128.0,1.676,2.28,0
2017-10-21,2017-18,PHI,EDM,2,1,-128.0,108.0,1.781,2.08,1
2017-10-21,2017-18,NYR,NSH,4,2,-112.0,-108.0,1.893,1.926,1
2017-10-21,2017-18,OTT,TOR,6,3,107.0,-127.0,2.07,1.787,1
2017-10-21,2017-18,BOS,BUF,4,5,-186.0,166.0,1.538,2.66,0
2017-10-22,2017-18,DET,VAN,1,4,-152.0,132.0,1.658,2.32,0
2017-10-23,2017-18,TOR,LAK,3,2,-143.0,123.0,1.699,2.23,1
2017-10-23,2017-18,NYR,SJS,1,4,-123.0,103.0,1.813,2.03,0
2017-10-24,2017-18,NSH,CGY,2,3,-155.0,135.0,1.645,2.35,0
2017-10-24,2017-18,NYI,ARI,5,3,-200.0,170.0,1.5,2.7,1
2017-10-24,2017-18,VGK,CHI,4,2,162.0,-182.0,2.62,1.549,1
2017-10-24,2017-18,MIN,VAN,0,1,-185.0,165.0,1.541,2.65,0
2017-10-24,2017-18,COL,DAL,5,3,115.0,-135.0,2.15,1.741,1
2017-10-24,2017-18,OTT,LAK,2,3,-135.0,115.0,1.741,2.15,0
2017-10-24,2017-18,PHI,ANA,2,6,-140.0,120.0,1.714,2.2,0
2017-10-24,2017-18,MTL,FLA,5,1,-140.0,120.0,1.714,2.2,1
2017-10-24,2017-18,PIT,EDM,2,1,-155.0,135.0,1.645,2.35,1
2017-10-24,2017-18,CAR,TBL,1,5,-117.0,-103.0,1.855,1.971,0
2017-10-24,2017-18,BUF,DET,1,0,-125.0,105.0,1.8,2.05,1
2017-10-25,2017-18,STL,CGY,5,2,-170.0,150.0,1.588,2.5,1
2017-10-25,2017-18,CBJ,BUF,5,1,-270.0,220.0,1.37,3.2,1
2017-10-26,2017-18,VAN,WSH,6,2,112.0,-132.0,2.12,1.758,1
2017-10-26,2017-18,EDM,DAL,5,4,-123.0,103.0,1.813,2.03,1
2017-10-26,2017-18,MIN,NYI,6,4,-130.0,110.0,1.769,2.1,1
2017-10-26,2017-18,FLA,ANA,8,3,-130.0,110.0,1.769,2.1,1
2017-10-26,2017-18,MTL,LAK,0,4,-127.0,107.0,1.787,2.07,0
2017-10-26,2017-18,TOR,CAR,3,6,-153.0,133.0,1.654,2.33,0
2017-10-26,2017-18,TBL,DET,3,2,-205.0,175.0,1.488,2.75,1
2017-10-26,2017-18,PIT,WPG,2,1,-175.0,155.0,1.571,2.55,1
2017-10-26,2017-18,NYR,ARI,5,2,-170.0,150.0,1.588,2.5,1
2017-10-26,2017-18,BOS,SJS,2,1,-113.0,-107.0,1.885,1.935,1
2017-10-26,2017-18,OTT,PHI,5,4,-116.0,-104.0,1.862,1.962,1
2017-10-27,2017-18,CAR,STL,1,2,-118.0,-102.0,1.847,1.98,0
2017-10-27,2017-18,CHI,NSH,1,2,-130.0,110.0,1.769,2.1,0
2017-10-27,2017-18,CGY,DAL,1,2,-135.0,115.0,1.741,2.15,0
2017-10-27,2017-18,NJD,OTT,5,4,-136.0,116.0,1.735,2.16,1
2017-10-27,2017-18,VGK,COL,7,0,-120.0,100.0,1.833,2.0,1
2017-10-27,2017-18,CBJ,WPG,2,1,-200.0,170.0,1.5,2.7,1
2017-10-28,2017-18,EDM,WSH,2,5,-131.0,111.0,1.763,2.11,0
2017-10-28,2017-18,STL,CBJ,4,1,-135.0,115.0,1.741,2.15,1
2017-10-28,2017-18,NSH,NYI,2,6,-127.0,107.0,1.787,2.07,0
2017-10-28,2017-18,MIN,PIT,2,1,-105.0,-115.0,1.952,1.87,1
2017-10-28,2017-18,MTL,NYR,5,4,-150.0,130.0,1.667,2.3,1
2017-10-28,2017-18,COL,CHI,6,3,-102.0,-118.0,1.98,1.847,1
2017-10-28,2017-18,FLA,DET,2,3,-160.0,140.0,1.625,2.4,0
2017-10-28,2017-18,NJD,ARI,4,3,-153.0,133.0,1.654,2.33,1
2017-10-28,2017-18,BOS,LAK,1,2,-130.0,110.0,1.769,2.1,0
2017-10-28,2017-18,TBL,ANA,1,4,-170.0,150.0,1.588,2.5,0
2017-10-28,2017-18,TOR,PHI,2,4,-140.0,120.0,1.714,2.2,0
2017-10-28,2017-18,BUF,SJS,2,3,103.0,-123.0,2.03,1.813,0
2017-10-29,2017-18,WPG,PIT,7,1,-109.0,-111.0,1.917,1.901,1
2017-10-29,2017-18,CGY,WSH,2,1,-140.0,120.0,1.714,2.2,1
2017-10-29,2017-18,CAR,ANA,3,4,-165.0,145.0,1.606,2.45,0
2017-10-30,2017-18,SJS,TOR,3,2,-118.0,-102.0,1.847,1.98,1
2017-10-30,2017-18,NYI,VGK,6,3,-170.0,150.0,1.588,2.5,1
2017-10-30,2017-18,PHI,ARI,3,4,-180.0,160.0,1.556,2.6,0
2017-10-30,2017-18,CBJ,BOS,4,3,-145.0,125.0,1.69,2.25,1
2017-10-30,2017-18,OTT,MTL,3,8,-115.0,-105.0,1.87,1.952,0
2017-10-30,2017-18,FLA,TBL,5,8,-105.0,-115.0,1.952,1.87,0
2017-10-30,2017-18,STL,LAK,4,2,-136.0,116.0,1.735,2.16,1
2017-10-30,2017-18,VAN,DAL,1,2,117.0,-137.0,2.17,1.73,0
2017-10-31,2017-18,MIN,WPG,1,2,-145.0,125.0,1.69,2.25,0
2017-10-31,2017-18,DET,ARI,5,3,-182.0,162.0,1.549,2.62,1
2017-10-31,2017-18,NYR,VGK,6,4,-230.0,190.0,1.435,2.9,1
2017-11-01,2017-18,CHI,PHI,3,0,-150.0,130.0,1.667,2.3,1
2017-11-01,2017-18,EDM,PIT,2,3,-117.0,-103.0,1.855,1.971,0
2017-11-01,2017-18,VAN,NJD,0,2,-130.0,110.0,1.769,2.1,0
2017-11-01,2017-18,ANA,TOR,1,3,105.0,-125.0,2.05,1.8,0
2017-11-01,2017-18,SJS,NSH,4,1,-145.0,125.0,1.69,2.25,1
2017-11-02,2017-18,LAK,TOR,5,3,-140.0,120.0,1.714,2.2,1
2017-11-02,2017-18,ARI,BUF,4,5,-123.0,103.0,1.813,2.03,0
2017-11-02,2017-18,COL,CAR,5,3,110.0,-130.0,2.1,1.769,1
2017-11-02,2017-18,CGY,PIT,2,1,-145.0,125.0,1.69,2.25,1
2017-11-02,2017-18,WPG,DAL,5,2,-108.0,-112.0,1.926,1.893,1
2017-11-02,2017-18,MIN,MTL,6,3,-118.0,-102.0,1.847,1.98,1
2017-11-02,2017-18,OTT,DET,3,1,-154.0,134.0,1.649,2.34,1
2017-11-02,2017-18,FLA,CBJ,3,7,-108.0,-112.0,1.926,1.893,0
2017-11-02,2017-18,TBL,NYR,1,2,-170.0,150.0,1.588,2.5,0
2017-11-02,2017-18,WSH,NYI,4,3,-135.0,115.0,1.741,2.15,1
2017-11-02,2017-18,BOS,VGK,2,1,-205.0,175.0,1.488,2.75,1
2017-11-02,2017-18,STL,PHI,0,2,-185.0,165.0,1.541,2.65,0
2017-11-03,2017-18,EDM,NJD,6,3,-205.0,175.0,1.488,2.75,1
2017-11-03,2017-18,ANA,NSH,3,5,-109.0,-111.0,1.917,1.901,0
2017-11-04,2017-18,MIN,CHI,0,2,-125.0,105.0,1.8,2.05,0
2017-11-04,2017-18,LAK,NSH,3,4,-152.0,132.0,1.658,2.32,0
2017-11-04,2017-18,VAN,PIT,4,2,108.0,-128.0,2.08,1.781,1
2017-11-04,2017-18,ARI,CAR,2,1,124.0,-144.0,2.24,1.694,1
2017-11-04,2017-18,SJS,ANA,2,1,-186.0,166.0,1.538,2.66,1
2017-11-04,2017-18,DAL,BUF,5,1,-170.0,150.0,1.588,2.5,1
2017-11-04,2017-18,BOS,WSH,2,3,-127.0,107.0,1.787,2.07,0
2017-11-04,2017-18,STL,TOR,6,4,-114.0,-106.0,1.877,1.943,1
2017-11-04,2017-18,FLA,NYR,4,5,-122.0,102.0,1.82,2.02,0
2017-11-04,2017-18,PHI,COL,4,5,-175.0,155.0,1.571,2.55,0
2017-11-04,2017-18,TBL,CBJ,5,4,-132.0,112.0,1.758,2.12,1
2017-11-04,2017-18,OTT,VGK,4,5,-200.0,170.0,1.5,2.7,0
2017-11-04,2017-18,WPG,MTL,4,5,-119.0,-101.0,1.84,1.99,0
2017-11-05,2017-18,CHI,MTL,0,2,-132.0,112.0,1.758,2.12,0
2017-11-05,2017-18,CGY,NJD,5,4,-200.0,170.0,1.5,2.7,1
2017-11-05,2017-18,EDM,DET,0,4,-215.0,185.0,1.465,2.85,0
2017-11-05,2017-18,NYI,COL,6,4,-230.0,190.0,1.435,2.9,1
2017-11-06,2017-18,WSH,ARI,3,2,-230.0,190.0,1.435,2.9,1
2017-11-06,2017-18,BOS,MIN,5,3,-102.0,-118.0,1.98,1.847,1
2017-11-06,2017-18,NYR,CBJ,5,3,-101.0,-119.0,1.99,1.84,1
2017-11-06,2017-18,TOR,VGK,4,3,-240.0,200.0,1.417,3.0,1
2017-11-06,2017-18,DAL,WPG,1,4,-137.0,117.0,1.73,2.17,0
2017-11-06,2017-18,VAN,DET,2,3,-155.0,135.0,1.645,2.35,0
2017-11-07,2017-18,NJD,STL,1,3,115.0,-135.0,2.15,1.741,0
2017-11-07,2017-18,ANA,LAK,3,4,106.0,-126.0,2.06,1.794,0
2017-11-07,2017-18,MTL,VGK,3,2,-245.0,205.0,1.408,3.05,1
2017-11-07,2017-18,CBJ,NSH,1,3,-120.0,100.0,1.833,2.0,0
2017-11-07,2017-18,CGY,VAN,3,5,-183.0,163.0,1.546,2.63,0
2017-11-07,2017-18,CAR,FLA,3,1,-141.0,121.0,1.709,2.21,1
2017-11-07,2017-18,PIT,ARI,3,1,-300.0,240.0,1.333,3.4,1
2017-11-07,2017-18,NYI,EDM,1,2,-125.0,105.0,1.8,2.05,0
2017-11-07,2017-18,BUF,WSH,3,1,-104.0,-116.0,1.962,1.862,1
2017-11-08,2017-18,TOR,MIN,4,2,-134.0,114.0,1.746,2.14,1
2017-11-08,2017-18,NYR,BOS,4,2,-137.0,117.0,1.73,2.17,1
2017-11-08,2017-18,SJS,TBL,1,5,-124.0,104.0,1.806,2.04,0
2017-11-09,2017-18,LAK,TBL,2,5,-130.0,110.0,1.769,2.1,0
2017-11-09,2017-18,CGY,DET,6,3,-163.0,143.0,1.613,2.43,1
2017-11-09,2017-18,STL,ARI,3,2,-235.0,195.0,1.426,2.95,1
2017-11-09,2017-18,ANA,VAN,4,1,-129.0,109.0,1.775,2.09,1
2017-11-09,2017-18,NJD,EDM,2,3,106.0,-126.0,2.06,1.794,0
2017-11-09,2017-18,PHI,CHI,3,1,-124.0,104.0,1.806,2.04,1
2017-11-09,2017-18,MTL,MIN,0,3,-125.0,105.0,1.8,2.05,0
2017-11-10,2017-18,COL,OTT,3,4,128.0,-148.0,2.28,1.676,0
2017-11-10,2017-18,CBJ,CAR,1,3,-165.0,145.0,1.606,2.45,0
2017-11-10,2017-18,WSH,PIT,4,1,100.0,-120.0,2.0,1.833,1
2017-11-10,2017-18,TOR,BOS,3,2,-138.0,118.0,1.725,2.18,1
2017-11-10,2017-18,BUF,FLA,1,4,-115.0,-105.0,1.87,1.952,0
2017-11-10,2017-18,DAL,NYI,5,0,-137.0,117.0,1.73,2.17,1
2017-11-10,2017-18,VGK,WPG,5,2,110.0,-130.0,2.1,1.769,1
2017-11-11,2017-18,PHI,MIN,0,1,-130.0,110.0,1.769,2.1,0
2017-11-11,2017-18,SJS,VAN,5,0,-200.0,170.0,1.5,2.7,1
2017-11-11,2017-18,NSH,PIT,5,4,-145.0,125.0,1.69,2.25,1
2017-11-11,2017-18,STL,NYI,2,5,-168.0,148.0,1.595,2.48,0
2017-11-11,2017-18,BOS,TOR,1,4,-145.0,125.0,1.69,2.25,0
2017-11-11,2017-18,ARI,WPG,1,4,-105.0,-115.0,1.952,1.87,0
2017-11-11,2017-18,NJD,FLA,2,1,-130.0,110.0,1.769,2.1,1
2017-11-11,2017-18,NYR,EDM,4,2,-118.0,-102.0,1.847,1.98,1
2017-11-11,2017-18,OTT,COL,4,3,-140.0,120.0,1.714,2.2,1
2017-11-11,2017-18,MTL,BUF,2,1,-235.0,195.0,1.426,2.95,1
2017-11-11,2017-18,DET,CBJ,1,2,109.0,-129.0,2.09,1.775,0
2017-11-11,2017-18,CAR,CHI,3,4,-143.0,123.0,1.699,2.23,0
2017-11-12,2017-18,WSH,EDM,2,1,-158.0,138.0,1.633,2.38,1
2017-11-12,2017-18,CHI,NJD,5,7,-203.0,173.0,1.493,2.73,0
2017-11-12,2017-18,ANA,TBL,1,2,131.0,-151.0,2.31,1.662,0
2017-11-12,2017-18,LAK,SJS,1,2,-140.0,120.0,1.714,2.2,0
2017-11-13,2017-18,CAR,DAL,5,1,-130.0,110.0,1.769,2.1,1
2017-11-13,2017-18,CGY,STL,7,4,-108.0,-112.0,1.926,1.893,1
2017-11-14,2017-18,LAK,VAN,2,3,-178.0,158.0,1.562,2.58,0
2017-11-14,2017-18,EDM,VGK,8,2,-182.0,162.0,1.549,2.62,1
2017-11-14,2017-18,MIN,PHI,3,0,-150.0,130.0,1.667,2.3,1
2017-11-14,2017-18,NSH,WSH,6,3,-142.0,122.0,1.704,2.22,1
2017-11-14,2017-18,FLA,DAL,4,3,-130.0,110.0,1.769,2.1,1
2017-11-14,2017-18,MTL,CBJ,1,2,-115.0,-105.0,1.87,1.952,0
2017-11-14,2017-18,PIT,BUF,5,4,-235.0,195.0,1.426,2.95,1
2017-11-14,2017-18,WPG,ARI,4,1,-200.0,170.0,1.5,2.7,1
2017-11-15,2017-18,DET,CGY,8,2,-113.0,-107.0,1.885,1.935,1
2017-11-15,2017-18,CHI,NYR,6,3,-135.0,115.0,1.741,2.15,1
2017-11-15,2017-18,ANA,BOS,4,2,-114.0,-106.0,1.877,1.943,1
2017-11-16,2017-18,EDM,STL,1,4,-130.0,110.0,1.769,2.1,0
2017-11-16,2017-18,LAK,BOS,1,2,-185.0,165.0,1.541,2.65,0
2017-11-16,2017-18,SJS,FLA,0,2,-165.0,145.0,1.606,2.45,0
2017-11-16,2017-18,VAN,VGK,2,5,-150.0,130.0,1.667,2.3,0
2017-11-16,2017-18,COL,WSH,6,2,110.0,-130.0,2.1,1.769,1
2017-11-16,2017-18,MIN,NSH,6,4,-142.0,122.0,1.704,2.22,1
2017-11-16,2017-18,TBL,DAL,6,1,-178.0,158.0,1.562,2.58,1
2017-11-16,2017-18,MTL,ARI,4,5,-203.0,173.0,1.493,2.73,0
2017-11-16,2017-18,OTT,PIT,1,3,100.0,-120.0,2.0,1.833,0
2017-11-16,2017-18,NYI,CAR,6,4,-112.0,-108.0,1.893,1.926,1
2017-11-16,2017-18,TOR,NJD,1,0,-163.0,143.0,1.613,2.43,1
2017-11-16,2017-18,WPG,PHI,3,2,-119.0,-101.0,1.84,1.99,1
2017-11-17,2017-18,CBJ,NYR,2,0,-147.0,127.0,1.68,2.27,1
2017-11-17,2017-18,DET,BUF,3,1,-136.0,116.0,1.735,2.16,1
2017-11-18,2017-18,WPG,NJD,5,2,-160.0,140.0,1.625,2.4,1
2017-11-18,2017-18,NSH,COL,5,2,-215.0,185.0,1.465,2.85,1
2017-11-18,2017-18,WSH,MIN,3,1,-127.0,107.0,1.787,2.07,1
2017-11-18,2017-18,MTL,TOR,0,6,-115.0,-105.0,1.87,1.952,0
2017-11-18,2017-18,BUF,CAR,1,3,135.0,-155.0,2.35,1.645,0
2017-11-18,2017-18,TBL,NYI,3,5,-177.0,157.0,1.565,2.57,0
2017-11-18,2017-18,DAL,EDM,6,3,-107.0,-113.0,1.935,1.885,1
2017-11-18,2017-18,LAK,FLA,4,0,-128.0,108.0,1.781,2.08,1
2017-11-18,2017-18,VAN,STL,3,4,109.0,-129.0,2.09,1.775,0
2017-11-18,2017-18,OTT,ARI,2,3,-182.0,162.0,1.549,2.62,0
2017-11-18,2017-18,PHI,CGY,4,5,-143.0,123.0,1.699,2.23,0
2017-11-18,2017-18,PIT,CHI,1,2,-148.0,128.0,1.676,2.28,0
2017-11-18,2017-18,SJS,BOS,1,3,-159.0,139.0,1.629,2.39,0
2017-11-19,2017-18,ANA,FLA,3,2,-135.0,115.0,1.741,2.15,1
2017-11-19,2017-18,NYR,OTT,3,0,-154.0,134.0,1.649,2.34,1
2017-11-19,2017-18,VGK,LAK,4,2,-112.0,-108.0,1.893,1.926,1
2017-11-19,2017-18,CAR,NYI,4,2,-128.0,108.0,1.781,2.08,1
2017-11-19,2017-18,DET,COL,3,4,-205.0,175.0,1.488,2.75,0
2017-11-20,2017-18,TOR,ARI,1,4,-240.0,200.0,1.417,3.0,0
2017-11-20,2017-18,WSH,CGY,1,4,-140.0,120.0,1.714,2.2,0
2017-11-20,2017-18,BUF,CBJ,2,3,145.0,-165.0,2.45,1.606,0
2017-11-20,2017-18,NSH,WPG,5,3,-140.0,120.0,1.714,2.2,1
2017-11-20,2017-18,MIN,NJD,3,4,-200.0,170.0,1.5,2.7,0
2017-11-20,2017-18,SJS,ANA,2,3,-200.0,170.0,1.5,2.7,0
2017-11-21,2017-18,DAL,MTL,3,1,-160.0,140.0,1.625,2.4,1
2017-11-21,2017-18,PHI,VAN,2,5,-173.0,153.0,1.578,2.53,0
2017-11-21,2017-18,STL,EDM,8,3,-143.0,123.0,1.699,2.23,1
2017-11-22,2017-18,PIT,VAN,2,5,-205.0,175.0,1.488,2.75,0
2017-11-22,2017-18,LAK,WPG,1,2,-130.0,110.0,1.769,2.1,0
2017-11-22,2017-18,COL,DAL,3,0,100.0,-120.0,2.0,1.833,1
2017-11-22,2017-18,ARI,SJS,1,3,115.0,-135.0,2.15,1.741,0
2017-11-22,2017-18,NSH,MTL,3,2,-210.0,180.0,1.476,2.8,1
