date,season,home_team,away_team,home_score,away_score,home_moneyline,away_moneyline,home_odds,away_odds,home_win
2013-01-22,2012-13,COL,LAK,3,1,105.0,-125.0,2.05,1.8,1
2013-01-22,2012-13,MIN,NSH,1,3,-150.0,130.0,1.667,2.3,0
2013-01-22,2012-13,DET,DAL,1,2,-130.0,110.0,1.769,2.1,0
2013-01-22,2012-13,CHI,STL,3,2,-125.0,105.0,1.8,2.05,1
2013-01-22,2012-13,MTL,FLA,4,1,-150.0,130.0,1.667,2.3,1
2013-01-22,2012-13,CAR,TBL,1,4,-150.0,130.0,1.667,2.3,0
2013-01-22,2012-13,WSH,WPG,2,4,-160.0,140.0,1.625,2.4,0
2013-01-22,2012-13,NJD,PHI,3,0,-105.0,-115.0,1.952,1.87,1
2013-01-23,2012-13,PIT,TOR,2,5,-220.0,190.0,1.455,2.9,0
2013-01-23,2012-13,NYR,BOS,4,3,-130.0,110.0,1.769,2.1,1
2013-01-23,2012-13,VAN,CGY,3,2,-175.0,155.0,1.571,2.55,1
2013-01-23,2012-13,ARI,CBJ,5,1,-165.0,145.0,1.606,2.45,1
2013-01-24,2012-13,DAL,CHI,2,3,105.0,-125.0,2.05,1.8,0
2013-01-24,2012-13,EDM,LAK,2,1,110.0,-130.0,2.1,1.769,1
2013-01-24,2012-13,COL,CBJ,4,0,-160.0,140.0,1.625,2.4,1
2013-01-24,2012-13,STL,NSH,3,0,-175.0,155.0,1.571,2.55,1
2013-01-24,2012-13,SJS,ARI,5,3,-200.0,170.0,1.5,2.7,1
2013-01-24,2012-13,CAR,BUF,6,3,-130.0,110.0,1.769,2.1,1
2013-01-24,2012-13,WSH,MTL,1,4,-130.0,110.0,1.769,2.1,0
2013-01-24,2012-13,PHI,NYR,2,1,-105.0,-115.0,1.952,1.87,1
2013-01-24,2012-13,TOR,NYI,4,7,-115.0,-105.0,1.87,1.952,0
2013-01-24,2012-13,FLA,OTT,1,3,110.0,-130.0,2.1,1.769,0
2013-01-25,2012-13,BOS,NYI,4,2,-200.0,170.0,1.5,2.7,1
2013-01-25,2012-13,BUF,CAR,1,3,-155.0,135.0,1.645,2.35,0
2013-01-25,2012-13,NJD,WSH,3,2,-170.0,150.0,1.588,2.5,1
2013-01-25,2012-13,TBL,OTT,6,4,-130.0,110.0,1.769,2.1,1
2013-01-25,2012-13,DET,MIN,5,3,-125.0,105.0,1.8,2.05,1
2013-01-25,2012-13,WPG,PIT,4,2,120.0,-140.0,2.2,1.714,1
2013-01-25,2012-13,ANA,VAN,0,5,-120.0,100.0,1.833,2.0,0
2013-01-26,2012-13,ANA,NSH,3,2,-105.0,-115.0,1.952,1.87,1
2013-01-26,2012-13,CGY,EDM,4,3,-130.0,110.0,1.769,2.1,1
2013-01-26,2012-13,ARI,LAK,2,4,115.0,-135.0,2.15,1.741,0
2013-01-26,2012-13,DAL,STL,3,4,145.0,-165.0,2.45,1.606,0
2013-01-26,2012-13,CBJ,CHI,2,3,150.0,-170.0,2.5,1.588,0
2013-01-26,2012-13,NYR,TOR,5,2,-180.0,160.0,1.556,2.6,1
2013-01-26,2012-13,SJS,COL,4,0,-160.0,140.0,1.625,2.4,1
2013-01-26,2012-13,FLA,PHI,1,7,-105.0,-115.0,1.952,1.87,0
2013-01-27,2012-13,WSH,BUF,3,2,-135.0,115.0,1.741,2.15,1
2013-01-27,2012-13,OTT,PIT,1,2,-110.0,-110.0,1.909,1.909,0
2013-01-27,2012-13,MTL,NJD,4,3,-110.0,-110.0,1.909,1.909,1
2013-01-27,2012-13,TBL,PHI,5,1,-145.0,125.0,1.69,2.25,1
2013-01-27,2012-13,STL,MIN,5,4,-160.0,140.0,1.625,2.4,1
2013-01-27,2012-13,CHI,DET,2,1,-150.0,130.0,1.667,2.3,1
2013-01-27,2012-13,WPG,NYI,5,4,-135.0,115.0,1.741,2.15,1
2013-01-27,2012-13,SJS,VAN,4,1,-120.0,100.0,1.833,2.0,1
2013-01-28,2012-13,EDM,COL,4,1,-150.0,130.0,1.667,2.3,1
2013-01-28,2012-13,LAK,VAN,3,2,-145.0,125.0,1.69,2.25,1
2013-01-28,2012-13,CBJ,DAL,2,1,100.0,-120.0,2.0,1.833,1
2013-01-28,2012-13,CAR,BOS,3,5,-110.0,-110.0,1.909,1.909,0
2013-01-28,2012-13,ARI,NSH,4,0,100.0,-120.0,2.0,1.833,1
2013-01-29,2012-13,SJS,ANA,3,2,-165.0,145.0,1.606,2.45,1
2013-01-29,2012-13,MIN,CBJ,3,2,-200.0,170.0,1.5,2.7,1
2013-01-29,2012-13,OTT,WSH,3,2,-145.0,125.0,1.69,2.25,1
2013-01-29,2012-13,TBL,FLA,5,2,-170.0,150.0,1.588,2.5,1
2013-01-29,2012-13,DET,DAL,4,1,-170.0,150.0,1.588,2.5,1
2013-01-29,2012-13,PIT,NYI,1,4,-210.0,180.0,1.476,2.8,0
2013-01-29,2012-13,BUF,TOR,3,4,-155.0,135.0,1.645,2.35,0
2013-01-29,2012-13,NYR,PHI,2,1,-170.0,150.0,1.588,2.5,1
2013-01-29,2012-13,BOS,NJD,2,1,-165.0,145.0,1.606,2.45,1
2013-01-29,2012-13,MTL,WPG,4,3,-135.0,115.0,1.741,2.15,1
2013-01-30,2012-13,OTT,MTL,5,1,-150.0,130.0,1.667,2.3,1
2013-01-30,2012-13,MIN,CHI,3,2,115.0,-135.0,2.15,1.741,1
2013-01-30,2012-13,ARI,EDM,1,2,-130.0,110.0,1.769,2.1,0
2013-01-30,2012-13,VAN,COL,3,0,-180.0,160.0,1.556,2.6,1
2013-01-31,2012-13,FLA,WPG,6,3,-110.0,-110.0,1.909,1.909,1
2013-01-31,2012-13,SJS,EDM,3,2,-200.0,170.0,1.5,2.7,1
2013-01-31,2012-13,CGY,COL,3,6,-175.0,155.0,1.571,2.55,0
2013-01-31,2012-13,TOR,WSH,3,2,-110.0,-110.0,1.909,1.909,1
2013-01-31,2012-13,LAK,NSH,1,2,-155.0,135.0,1.645,2.35,0
2013-01-31,2012-13,NJD,NYI,4,5,-140.0,120.0,1.714,2.2,0
2013-01-31,2012-13,BOS,BUF,4,7,-175.0,155.0,1.571,2.55,0
2013-01-31,2012-13,NYR,PIT,0,3,-120.0,100.0,1.833,2.0,0
2013-01-31,2012-13,CBJ,STL,1,4,160.0,-180.0,2.6,1.556,0
2013-02-01,2012-13,CAR,OTT,1,0,-125.0,105.0,1.8,2.05,1
2013-02-01,2012-13,WSH,PHI,3,2,100.0,-120.0,2.0,1.833,1
2013-02-01,2012-13,DET,STL,5,3,-110.0,-110.0,1.909,1.909,1
2013-02-01,2012-13,TBL,WPG,8,3,-200.0,170.0,1.5,2.7,1
2013-02-01,2012-13,DAL,ARI,4,3,-120.0,100.0,1.833,2.0,1
2013-02-01,2012-13,ANA,MIN,3,1,-125.0,105.0,1.8,2.05,1
2013-02-01,2012-13,VAN,CHI,2,1,-130.0,110.0,1.769,2.1,1
2013-02-02,2012-13,SJS,NSH,1,2,-180.0,160.0,1.556,2.6,0
2013-02-02,2012-13,ANA,LAK,7,4,-105.0,-115.0,1.952,1.87,1
2013-02-02,2012-13,CGY,CHI,2,3,-105.0,-115.0,1.952,1.87,0
2013-02-02,2012-13,ARI,DAL,2,0,-155.0,135.0,1.645,2.35,1
2013-02-02,2012-13,PHI,CAR,5,3,-130.0,110.0,1.769,2.1,1
2013-02-02,2012-13,COL,EDM,3,1,-130.0,110.0,1.769,2.1,1
2013-02-02,2012-13,CBJ,DET,4,2,115.0,-135.0,2.15,1.741,1
2013-02-02,2012-13,TOR,BOS,0,1,130.0,-150.0,2.3,1.667,0
2013-02-02,2012-13,MTL,BUF,6,1,-135.0,115.0,1.741,2.15,1
2013-02-02,2012-13,PIT,NJD,5,1,-155.0,135.0,1.645,2.35,1
2013-02-02,2012-13,TBL,NYR,2,3,-125.0,105.0,1.8,2.05,0
2013-02-03,2012-13,WSH,PIT,3,6,115.0,-135.0,2.15,1.741,0
2013-02-03,2012-13,MTL,OTT,2,1,-130.0,110.0,1.769,2.1,1
2013-02-03,2012-13,BUF,FLA,3,4,-145.0,125.0,1.69,2.25,0
2013-02-03,2012-13,NYI,NJD,0,3,-125.0,105.0,1.8,2.05,0
2013-02-04,2012-13,ANA,SJS,2,1,-110.0,-110.0,1.909,1.909,1
2013-02-04,2012-13,ARI,MIN,2,1,-135.0,115.0,1.741,2.15,1
2013-02-04,2012-13,EDM,VAN,2,3,110.0,-130.0,2.1,1.769,0
2013-02-04,2012-13,TOR,CAR,1,4,-120.0,100.0,1.833,2.0,0
2013-02-04,2012-13,COL,DAL,2,3,-130.0,110.0,1.769,2.1,0
2013-02-05,2012-13,SJS,CHI,3,5,-110.0,-110.0,1.909,1.909,0
2013-02-05,2012-13,STL,NSH,1,6,-200.0,170.0,1.5,2.7,0
2013-02-05,2012-13,DET,CGY,1,4,-150.0,130.0,1.667,2.3,0
2013-02-05,2012-13,OTT,BUF,4,3,-145.0,125.0,1.69,2.25,1
2013-02-05,2012-13,WPG,FLA,3,2,-135.0,115.0,1.741,2.15,1
2013-02-05,2012-13,WSH,TOR,2,3,-155.0,135.0,1.645,2.35,0
2013-02-05,2012-13,CBJ,LAK,2,4,135.0,-155.0,2.35,1.645,0
2013-02-05,2012-13,NJD,NYR,3,1,-110.0,-110.0,1.909,1.909,1
2013-02-05,2012-13,NYI,PIT,2,4,125.0,-145.0,2.25,1.69,0
2013-02-05,2012-13,PHI,TBL,2,1,-120.0,100.0,1.833,2.0,1
2013-02-06,2012-13,MTL,BOS,1,2,-110.0,-110.0,1.909,1.909,0
2013-02-06,2012-13,COL,ANA,0,3,110.0,-130.0,2.1,1.769,0
2013-02-06,2012-13,EDM,DAL,2,3,-120.0,100.0,1.833,2.0,0
2013-02-07,2012-13,WPG,TOR,2,3,-135.0,115.0,1.741,2.15,0
2013-02-07,2012-13,ARI,CHI,2,6,-110.0,-110.0,1.909,1.909,0
2013-02-07,2012-13,STL,DET,1,5,-190.0,170.0,1.526,2.7,0
2013-02-07,2012-13,NSH,LAK,3,0,-105.0,-115.0,1.952,1.87,1
2013-02-07,2012-13,OTT,CAR,2,3,-125.0,105.0,1.8,2.05,0
2013-02-07,2012-13,MIN,VAN,1,4,100.0,-120.0,2.0,1.833,0
2013-02-07,2012-13,NJD,TBL,4,2,-130.0,110.0,1.769,2.1,1
2013-02-07,2012-13,PIT,WSH,5,2,-200.0,170.0,1.5,2.7,1
2013-02-07,2012-13,BUF,MTL,5,4,-140.0,120.0,1.714,2.2,1
2013-02-07,2012-13,NYR,NYI,4,1,-160.0,140.0,1.625,2.4,1
2013-02-07,2012-13,CBJ,CGY,3,4,-105.0,-115.0,1.952,1.87,0
2013-02-07,2012-13,PHI,FLA,2,3,-145.0,125.0,1.69,2.25,0
2013-02-08,2012-13,DAL,ANA,3,1,100.0,-120.0,2.0,1.833,1
2013-02-09,2012-13,VAN,CGY,5,1,-200.0,170.0,1.5,2.7,1
2013-02-09,2012-13,MIN,NSH,2,1,-130.0,110.0,1.769,2.1,1
2013-02-09,2012-13,MTL,TOR,0,6,-170.0,150.0,1.588,2.5,0
2013-02-09,2012-13,NYI,BUF,2,3,-120.0,100.0,1.833,2.0,0
2013-02-09,2012-13,WSH,FLA,5,0,-130.0,110.0,1.769,2.1,1
2013-02-09,2012-13,STL,ANA,5,6,-190.0,170.0,1.526,2.7,0
2013-02-09,2012-13,DET,EDM,2,1,-170.0,150.0,1.588,2.5,1
2013-02-09,2012-13,OTT,WPG,0,1,-165.0,145.0,1.606,2.45,0
2013-02-09,2012-13,PHI,CAR,4,3,-130.0,110.0,1.769,2.1,1
2013-02-09,2012-13,NJD,PIT,3,1,-110.0,-110.0,1.909,1.909,1
2013-02-09,2012-13,SJS,ARI,0,1,-160.0,140.0,1.625,2.4,0
2013-02-10,2012-13,NSH,CHI,0,3,110.0,-130.0,2.1,1.769,0
2013-02-10,2012-13,NYR,TBL,5,1,-145.0,125.0,1.69,2.25,1
2013-02-10,2012-13,PIT,NJD,1,3,-165.0,145.0,1.606,2.45,0
2013-02-10,2012-13,CBJ,EDM,1,3,-105.0,-115.0,1.952,1.87,0
2013-02-10,2012-13,DET,LAK,3,2,-110.0,-110.0,1.909,1.909,1
2013-02-10,2012-13,BUF,BOS,1,3,125.0,-145.0,2.25,1.69,0
2013-02-11,2012-13,COL,ARI,2,3,100.0,-120.0,2.0,1.833,0
2013-02-11,2012-13,CBJ,SJS,6,2,170.0,-190.0,2.7,1.526,1
2013-02-11,2012-13,NYI,CAR,4,6,-115.0,-105.0,1.87,1.952,0
2013-02-11,2012-13,TOR,PHI,5,2,-105.0,-115.0,1.952,1.87,1
2013-02-11,2012-13,STL,LAK,1,4,-165.0,145.0,1.606,2.45,0
2013-02-11,2012-13,CGY,MIN,1,2,-110.0,-110.0,1.909,1.909,0
2013-02-12,2012-13,CHI,ANA,2,3,-160.0,140.0,1.625,2.4,0
2013-02-12,2012-13,BOS,NYR,3,4,-135.0,115.0,1.741,2.15,0
2013-02-12,2012-13,VAN,MIN,2,1,-230.0,190.0,1.435,2.9,1
2013-02-12,2012-13,EDM,DAL,1,4,-120.0,100.0,1.833,2.0,0
2013-02-12,2012-13,WPG,PHI,2,3,-145.0,125.0,1.69,2.25,0
2013-02-12,2012-13,OTT,BUF,2,0,-140.0,120.0,1.714,2.2,1
2013-02-12,2012-13,FLA,WSH,5,6,-130.0,110.0,1.769,2.1,0
2013-02-12,2012-13,TBL,MTL,3,4,-135.0,115.0,1.741,2.15,0
2013-02-12,2012-13,NSH,SJS,1,0,-115.0,-105.0,1.87,1.952,1
2013-02-12,2012-13,NJD,CAR,2,4,-155.0,135.0,1.645,2.35,0
2013-02-13,2012-13,PIT,OTT,4,2,-200.0,170.0,1.5,2.7,1
2013-02-13,2012-13,DET,STL,3,4,-120.0,100.0,1.833,2.0,0
2013-02-13,2012-13,CGY,DAL,7,4,-150.0,130.0,1.667,2.3,1
2013-02-14,2012-13,MIN,COL,3,4,-165.0,145.0,1.606,2.45,0
2013-02-14,2012-13,TBL,WSH,3,4,-150.0,130.0,1.667,2.3,0
2013-02-14,2012-13,NSH,ARI,3,0,-120.0,100.0,1.833,2.0,1
2013-02-14,2012-13,CAR,TOR,3,1,-140.0,120.0,1.714,2.2,1
2013-02-14,2012-13,NYR,NYI,3,4,-160.0,140.0,1.625,2.4,0
2013-02-14,2012-13,FLA,MTL,0,1,105.0,-125.0,2.05,1.8,0
2013-02-15,2012-13,BUF,BOS,4,2,115.0,-135.0,2.15,1.741,1
2013-02-15,2012-13,WPG,PIT,1,3,135.0,-155.0,2.35,1.645,0
2013-02-15,2012-13,NJD,PHI,5,3,-155.0,135.0,1.645,2.35,1
2013-02-15,2012-13,DET,ANA,2,5,-115.0,-105.0,1.87,1.952,0
2013-02-15,2012-13,CHI,SJS,4,1,-135.0,115.0,1.741,2.15,1
2013-02-15,2012-13,CGY,STL,2,5,105.0,-125.0,2.05,1.8,0
2013-02-15,2012-13,VAN,DAL,3,4,-200.0,170.0,1.5,2.7,0
2013-02-15,2012-13,LAK,CBJ,2,1,-175.0,155.0,1.571,2.55,1
2013-02-16,2012-13,NSH,ANA,2,3,-145.0,125.0,1.69,2.25,0
2013-02-16,2012-13,EDM,COL,6,4,-150.0,130.0,1.667,2.3,1
2013-02-16,2012-13,FLA,TBL,5,6,105.0,-125.0,2.05,1.8,0
2013-02-16,2012-13,ARI,CBJ,5,3,-230.0,190.0,1.435,2.9,1
2013-02-16,2012-13,NYI,NJD,5,1,-105.0,-115.0,1.952,1.87,1
2013-02-16,2012-13,MTL,PHI,4,1,-155.0,135.0,1.645,2.35,1
2013-02-16,2012-13,TOR,OTT,3,0,-140.0,120.0,1.714,2.2,1
2013-02-17,2012-13,VAN,STL,3,4,-145.0,125.0,1.69,2.25,0
2013-02-17,2012-13,BUF,PIT,3,4,115.0,-135.0,2.15,1.741,0
2013-02-17,2012-13,WPG,BOS,2,3,135.0,-155.0,2.35,1.645,0
2013-02-17,2012-13,DAL,CGY,3,4,-130.0,110.0,1.769,2.1,0
2013-02-17,2012-13,CHI,LAK,3,2,-160.0,140.0,1.625,2.4,1
2013-02-17,2012-13,MIN,DET,3,2,-140.0,120.0,1.714,2.2,1
2013-02-17,2012-13,NYR,WSH,2,1,-180.0,160.0,1.556,2.6,1
2013-02-18,2012-13,ANA,CBJ,3,2,-220.0,190.0,1.455,2.9,1
2013-02-18,2012-13,ARI,CGY,4,0,-170.0,150.0,1.588,2.5,1
2013-02-18,2012-13,MTL,CAR,3,0,-125.0,105.0,1.8,2.05,1
2013-02-18,2012-13,COL,NSH,6,5,115.0,-135.0,2.15,1.741,1
2013-02-18,2012-13,NYI,PHI,0,7,-115.0,-105.0,1.87,1.952,0
2013-02-18,2012-13,NJD,OTT,1,2,-220.0,190.0,1.455,2.9,0
2013-02-18,2012-13,FLA,TOR,0,3,-115.0,-105.0,1.87,1.952,0
2013-02-19,2012-13,STL,SJS,1,2,-125.0,105.0,1.8,2.05,0
2013-02-19,2012-13,CHI,VAN,4,3,-125.0,105.0,1.8,2.05,1
2013-02-19,2012-13,NSH,DET,4,3,-120.0,100.0,1.833,2.0,1
2013-02-19,2012-13,EDM,LAK,1,3,105.0,-125.0,2.05,1.8,0
2013-02-19,2012-13,TBL,TOR,4,2,-160.0,140.0,1.625,2.4,1
2013-02-19,2012-13,NYR,MTL,1,3,-160.0,140.0,1.625,2.4,0
2013-02-19,2012-13,BUF,WPG,1,2,-145.0,125.0,1.69,2.25,0
2013-02-19,2012-13,OTT,NYI,3,1,-130.0,110.0,1.769,2.1,1
2013-02-20,2012-13,COL,STL,1,0,100.0,-120.0,2.0,1.833,1
2013-02-20,2012-13,PIT,PHI,5,6,-190.0,170.0,1.526,2.7,0
2013-02-20,2012-13,CGY,LAK,1,3,-120.0,100.0,1.833,2.0,0
2013-02-21,2012-13,DAL,VAN,3,4,130.0,-150.0,2.3,1.667,0
2013-02-21,2012-13,CAR,WPG,3,4,-145.0,125.0,1.69,2.25,0
2013-02-21,2012-13,WSH,NJD,2,3,100.0,-120.0,2.0,1.833,0
2013-02-21,2012-13,TOR,BUF,3,1,-120.0,100.0,1.833,2.0,1
2013-02-21,2012-13,PHI,FLA,2,5,-145.0,125.0,1.69,2.25,0
2013-02-21,2012-13,OTT,NYR,3,2,120.0,-140.0,2.2,1.714,1
2013-02-21,2012-13,MTL,NYI,3,4,-150.0,130.0,1.667,2.3,0
2013-02-21,2012-13,TBL,BOS,2,4,105.0,-125.0,2.05,1.8,0
2013-02-21,2012-13,DET,CBJ,2,3,-175.0,155.0,1.571,2.55,0
2013-02-21,2012-13,EDM,MIN,1,3,-120.0,100.0,1.833,2.0,0
2013-02-22,2012-13,PIT,FLA,3,1,-250.0,210.0,1.4,3.1,1
2013-02-22,2012-13,NSH,VAN,0,1,-115.0,-105.0,1.87,1.952,0
2013-02-22,2012-13,CHI,SJS,2,1,-145.0,125.0,1.69,2.25,1
2013-02-23,2012-13,STL,CBJ,2,1,-240.0,200.0,1.417,3.0,1
2013-02-23,2012-13,DAL,SJS,3,1,100.0,-120.0,2.0,1.833,1
2013-02-23,2012-13,OTT,TOR,3,2,100.0,-120.0,2.0,1.833,1
2013-02-23,2012-13,CGY,MIN,3,1,-110.0,-110.0,1.909,1.909,1
2013-02-23,2012-13,MTL,NYR,3,0,-130.0,110.0,1.769,2.1,1
2013-02-23,2012-13,BUF,NYI,0,4,-125.0,105.0,1.8,2.05,0
2013-02-23,2012-13,DET,NSH,4,0,-130.0,110.0,1.769,2.1,1
2013-02-23,2012-13,LAK,COL,4,1,-180.0,160.0,1.556,2.6,1
2013-02-23,2012-13,EDM,ARI,3,2,115.0,-135.0,2.15,1.741,1
2013-02-23,2012-13,PHI,WPG,5,3,-150.0,130.0,1.667,2.3,1
2013-02-23,2012-13,WSH,NJD,5,1,-105.0,-115.0,1.952,1.87,1
2013-02-23,2012-13,CAR,TBL,2,5,-120.0,100.0,1.833,2.0,0
2013-02-24,2012-13,CGY,ARI,5,4,-110.0,-110.0,1.909,1.909,1
2013-02-24,2012-13,ANA,COL,4,3,-190.0,170.0,1.526,2.7,1
2013-02-24,2012-13,NYI,CAR,2,4,-130.0,110.0,1.769,2.1,0
2013-02-24,2012-13,PIT,TBL,5,3,-180.0,160.0,1.556,2.6,1
2013-02-24,2012-13,DET,VAN,8,3,130.0,-150.0,2.3,1.667,1
2013-02-24,2012-13,NJD,WPG,2,4,-165.0,145.0,1.606,2.45,0
2013-02-24,2012-13,FLA,BOS,1,4,150.0,-170.0,2.5,1.588,0
2013-02-24,2012-13,CHI,CBJ,1,0,-290.0,230.0,1.345,3.3,1
2013-02-25,2012-13,PHI,TOR,2,4,-155.0,135.0,1.645,2.35,0
2013-02-25,2012-13,OTT,MTL,2,1,115.0,-135.0,2.15,1.741,1
2013-02-25,2012-13,NSH,DAL,5,4,-150.0,130.0,1.667,2.3,1
2013-02-25,2012-13,CHI,EDM,3,2,-190.0,170.0,1.526,2.7,1
2013-02-25,2012-13,LAK,ANA,5,2,-155.0,135.0,1.645,2.35,1
2013-02-26,2012-13,NYI,BOS,1,4,135.0,-155.0,2.35,1.645,0
2013-02-26,2012-13,VAN,ARI,2,4,-190.0,170.0,1.526,2.7,0
2013-02-26,2012-13,MIN,CGY,2,1,-155.0,135.0,1.645,2.35,1
2013-02-26,2012-13,FLA,PIT,6,4,135.0,-155.0,2.35,1.645,1
2013-02-26,2012-13,SJS,COL,3,2,-200.0,170.0,1.5,2.7,1
2013-02-26,2012-13,NYR,WPG,3,4,-170.0,150.0,1.588,2.5,0
2013-02-26,2012-13,WSH,CAR,3,0,-140.0,120.0,1.714,2.2,1
2013-02-26,2012-13,CBJ,DAL,4,5,-105.0,-115.0,1.952,1.87,0
2013-02-26,2012-13,TBL,BUF,1,2,-155.0,135.0,1.645,2.35,0
2013-02-27,2012-13,ANA,NSH,5,1,-135.0,115.0,1.741,2.15,1
2013-02-27,2012-13,LAK,DET,2,1,-155.0,135.0,1.645,2.35,1
2013-02-27,2012-13,PHI,WSH,4,1,-155.0,135.0,1.645,2.35,1
2013-02-27,2012-13,TOR,MTL,2,5,-110.0,-110.0,1.909,1.909,0
2013-02-28,2012-13,SJS,DET,1,2,-180.0,160.0,1.556,2.6,0
2013-02-28,2012-13,ARI,MIN,3,4,-135.0,115.0,1.741,2.15,0
2013-02-28,2012-13,COL,CGY,5,4,-125.0,105.0,1.8,2.05,1
2013-02-28,2012-13,STL,CHI,0,3,-110.0,-110.0,1.909,1.909,0
2013-02-28,2012-13,WPG,NJD,3,1,-115.0,-105.0,1.87,1.952,1
2013-02-28,2012-13,DAL,EDM,1,5,-140.0,120.0,1.714,2.2,0
2013-02-28,2012-13,CAR,PIT,4,1,125.0,-145.0,2.25,1.69,1
2013-02-28,2012-13,BOS,OTT,2,1,-210.0,180.0,1.476,2.8,1
2013-02-28,2012-13,NYI,TOR,4,5,-135.0,115.0,1.741,2.15,0
2013-02-28,2012-13,NYR,TBL,4,1,-155.0,135.0,1.645,2.35,1
2013-02-28,2012-13,FLA,BUF,3,4,-115.0,-105.0,1.87,1.952,0
2013-03-01,2012-13,STL,EDM,4,2,-165.0,145.0,1.606,2.45,1
2013-03-01,2012-13,CHI,CBJ,4,3,-290.0,230.0,1.345,3.3,1
2013-03-01,2012-13,ANA,MIN,3,2,-190.0,170.0,1.526,2.7,1
2013-03-02,2012-13,CAR,FLA,6,2,-160.0,140.0,1.625,2.4,1
2013-03-02,2012-13,VAN,LAK,5,2,-125.0,105.0,1.8,2.05,1
2013-03-02,2012-13,ARI,ANA,5,4,-115.0,-105.0,1.87,1.952,1
2013-03-02,2012-13,MTL,PIT,6,7,-115.0,-105.0,1.87,1.952,0
2013-03-02,2012-13,SJS,NSH,2,1,-145.0,125.0,1.69,2.25,1
2013-03-02,2012-13,WPG,WSH,0,3,-140.0,120.0,1.714,2.2,0
2013-03-02,2012-13,BOS,TBL,3,2,-175.0,155.0,1.571,2.55,1
2013-03-02,2012-13,PHI,OTT,2,1,-170.0,150.0,1.588,2.5,1
2013-03-02,2012-13,BUF,NJD,4,3,110.0,-130.0,2.1,1.769,1
2013-03-03,2012-13,DET,CHI,1,2,-105.0,-115.0,1.952,1.87,0
2013-03-03,2012-13,DAL,STL,4,1,-105.0,-115.0,1.952,1.87,1
2013-03-03,2012-13,CBJ,COL,2,1,125.0,-145.0,2.25,1.69,1
2013-03-03,2012-13,NYI,OTT,3,2,-160.0,140.0,1.625,2.4,1
2013-03-03,2012-13,FLA,CAR,2,3,125.0,-145.0,2.25,1.69,0
2013-03-03,2012-13,BOS,MTL,3,4,-180.0,160.0,1.556,2.6,0
2013-03-03,2012-13,NYR,BUF,3,2,-220.0,190.0,1.455,2.9,1
2013-03-03,2012-13,MIN,EDM,4,2,-150.0,130.0,1.667,2.3,1
2013-03-03,2012-13,CGY,VAN,4,2,110.0,-130.0,2.1,1.769,1
2013-03-04,2012-13,LAK,NSH,5,1,-150.0,130.0,1.667,2.3,1
2013-03-04,2012-13,ARI,ANA,5,4,-110.0,-110.0,1.909,1.909,1
2013-03-04,2012-13,PIT,TBL,4,3,-170.0,150.0,1.588,2.5,1
2013-03-04,2012-13,TOR,NJD,4,2,-120.0,100.0,1.833,2.0,1
2013-03-05,2012-13,LAK,STL,6,4,-135.0,115.0,1.741,2.15,1
